region_id,year,feeder_group,spatial_group,BQR,area_km2
22,2018,"benthic_feeders, breeding_birds",Gotland Group,0.33,1376.76200347
22,2018,"grazing_feeders, breeding_birds",Gotland Group,0.67,1376.76200347
21,2018,"wading_feeders, breeding_birds",Gotland Group,0.33,108.077651137
21,2018,"surface_feeders, breeding_birds",Gotland Group,0.63,108.077651137
21,2018,"pelagic_feeders, breeding_birds",Gotland Group,0.86,108.077651137
21,2018,"benthic_feeders, breeding_birds",Gotland Group,0.33,108.077651137
21,2018,"grazing_feeders, breeding_birds",Gotland Group,0.67,108.077651137
19,2018,"wading_feeders, breeding_birds",Gotland Group,0.33,620.399041853
19,2018,"surface_feeders, breeding_birds",Gotland Group,0.63,620.399041853
19,2018,"pelagic_feeders, breeding_birds",Gotland Group,0.86,620.399041853
19,2018,"benthic_feeders, breeding_birds",Gotland Group,0.33,620.399041853
19,2018,"grazing_feeders, breeding_birds",Gotland Group,0.67,620.399041853
18,2018,"wading_feeders, breeding_birds",Gotland Group,0.33,1604.63304771
18,2018,"surface_feeders, breeding_birds",Gotland Group,0.63,1604.63304771
18,2018,"pelagic_feeders, breeding_birds",Gotland Group,0.86,1604.63304771
18,2018,"benthic_feeders, breeding_birds",Gotland Group,0.33,1604.63304771
18,2018,"grazing_feeders, breeding_birds",Gotland Group,0.67,1604.63304771
14,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,1390.67304035
14,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,1390.67304035
14,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,1390.67304035
14,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,1390.67304035
14,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,1390.67304035
17,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,891.055032868
17,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,891.055032868
17,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,891.055032868
17,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,891.055032868
17,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,891.055032868
15,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,232.621443821
15,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,232.621443821
15,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,232.621443821
15,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,232.621443821
15,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,232.621443821
16,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,651.89957406
16,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,651.89957406
16,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,651.89957406
16,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,651.89957406
16,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,651.89957406
11,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,414.949726805
11,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,414.949726805
11,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,414.949726805
11,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,414.949726805
11,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,414.949726805
12,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,1737.33448584
12,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,1737.33448584
12,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,1737.33448584
12,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,1737.33448584
12,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,1737.33448584
13,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,1996.90010738
13,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,1996.90010738
13,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,1996.90010738
13,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,1996.90010738
13,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,1996.90010738
10,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,840.420645819
10,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,840.420645819
10,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,840.420645819
10,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,840.420645819
10,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,840.420645819
9,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,302.615336326
9,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,302.615336326
9,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,302.615336326
9,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,302.615336326
9,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,302.615336326
7,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,91.229960734
7,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,91.229960734
7,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,91.229960734
7,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,91.229960734
7,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,91.229960734
8,2018,"wading_feeders, breeding_birds",Bornholm Group,0.4,677.306066603
8,2018,"surface_feeders, breeding_birds",Bornholm Group,0.44,677.306066603
8,2018,"pelagic_feeders, breeding_birds",Bornholm Group,0.5,677.306066603
8,2018,"benthic_feeders, breeding_birds",Bornholm Group,0.5,677.306066603
8,2018,"grazing_feeders, breeding_birds",Bornholm Group,1,677.306066603
3,2018,"wading_feeders, breeding_birds",Belt Group,1,8602.73712277
3,2018,"surface_feeders, breeding_birds",Belt Group,0.875,8602.73712277
3,2018,"pelagic_feeders, breeding_birds",Belt Group,0.5,8602.73712277
3,2018,"benthic_feeders, breeding_birds",Belt Group,NA,8602.73712277
3,2018,"grazing_feeders, breeding_birds",Belt Group,1,8602.73712277
5,2018,"wading_feeders, breeding_birds",Belt Group,1,452.433908407
5,2018,"surface_feeders, breeding_birds",Belt Group,0.875,452.433908407
5,2018,"pelagic_feeders, breeding_birds",Belt Group,0.5,452.433908407
5,2018,"benthic_feeders, breeding_birds",Belt Group,NA,452.433908407
5,2018,"grazing_feeders, breeding_birds",Belt Group,1,452.433908407
6,2018,"wading_feeders, breeding_birds",Belt Group,1,287.002547789
6,2018,"surface_feeders, breeding_birds",Belt Group,0.875,287.002547789
6,2018,"pelagic_feeders, breeding_birds",Belt Group,0.5,287.002547789
6,2018,"benthic_feeders, breeding_birds",Belt Group,NA,287.002547789
6,2018,"grazing_feeders, breeding_birds",Belt Group,1,287.002547789
1,2018,"wading_feeders, breeding_birds",Kattegat,0,2406.80456761
1,2018,"surface_feeders, breeding_birds",Kattegat,0.43,2406.80456761
1,2018,"pelagic_feeders, breeding_birds",Kattegat,1,2406.80456761
1,2018,"benthic_feeders, breeding_birds",Kattegat,NA,2406.80456761
1,2018,"grazing_feeders, breeding_birds",Kattegat,NA,2406.80456761
2,2018,"wading_feeders, breeding_birds",Kattegat,0,6332.07394851
2,2018,"surface_feeders, breeding_birds",Kattegat,0.43,6332.07394851
2,2018,"pelagic_feeders, breeding_birds",Kattegat,1,6332.07394851
2,2018,"benthic_feeders, breeding_birds",Kattegat,NA,6332.07394851
2,2018,"grazing_feeders, breeding_birds",Kattegat,NA,6332.07394851
