year,ssb,fis_mort,landings,stockname,species,BMSY,FMSY,bbmsy,ffmsy,ices_subdiv,region_id
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,26,18
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,26,18
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,26,18
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,26,18
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,26,18
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,26,18
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,26,18
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,26,18
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,26,18
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,26,18
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,26,18
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,26,18
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,26,18
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,26,18
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,26,18
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,26,18
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,26,18
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,26,18
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,26,18
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,26,18
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,26,18
2004,465745,0.21,93006,herring_SDs25_29_32,herring,6e+05,0.22,0.7762416666666667,0.9545454545454545,26,18
2005,524421,0.196,91592,herring_SDs25_29_32,herring,6e+05,0.22,0.874035,0.890909090909091,26,18
2006,581137,0.21,110372,herring_SDs25_29_32,herring,6e+05,0.22,0.9685616666666667,0.9545454545454545,26,18
2007,611477,0.21,116030,herring_SDs25_29_32,herring,6e+05,0.22,1.0191283333333334,0.9545454545454545,26,18
2008,623954,0.21,126155,herring_SDs25_29_32,herring,6e+05,0.22,1.0399233333333333,0.9545454545454545,26,18
2009,719152,0.19,134127,herring_SDs25_29_32,herring,6e+05,0.22,1.1985866666666667,0.8636363636363636,26,18
2010,772795,0.22,136706,herring_SDs25_29_32,herring,6e+05,0.22,1.2879916666666666,1,26,18
2011,762253,0.173,116785,herring_SDs25_29_32,herring,6e+05,0.22,1.2704216666666666,0.7863636363636363,26,18
2012,799912,0.126,100893,herring_SDs25_29_32,herring,6e+05,0.22,1.3331866666666667,0.5727272727272728,26,18
2013,829457,0.113,100954,herring_SDs25_29_32,herring,6e+05,0.22,1.3824283333333334,0.5136363636363637,26,18
2014,910224,0.162,132700,herring_SDs25_29_32,herring,6e+05,0.22,1.51704,0.7363636363636363,26,18
2015,860498,0.22,174433,herring_SDs25_29_32,herring,6e+05,0.22,1.4341633333333332,1,26,18
2016,825405,0.27,192056,herring_SDs25_29_32,herring,6e+05,0.22,1.375675,1.2272727272727273,26,18
2017,902291,0.25,202517,herring_SDs25_29_32,herring,6e+05,0.22,1.5038183333333333,1.1363636363636365,26,18
2018,938281,0.29,244365,herring_SDs25_29_32,herring,6e+05,0.22,1.5638016666666668,1.3181818181818181,26,18
1974,1682551,0.185,368652,herring_SDs25_29_32,herring,6e+05,0.22,2.8042516666666666,0.8409090909090909,26,19
1975,1575411,0.2,354851,herring_SDs25_29_32,herring,6e+05,0.22,2.625685,0.9090909090909092,26,19
1976,1366922,0.194,305420,herring_SDs25_29_32,herring,6e+05,0.22,2.2782033333333334,0.8818181818181818,26,19
1977,1518985,0.189,301952,herring_SDs25_29_32,herring,6e+05,0.22,2.531641666666667,0.8590909090909091,26,19
1978,1441323,0.164,278966,herring_SDs25_29_32,herring,6e+05,0.22,2.402205,0.7454545454545455,26,19
1979,1409129,0.195,278182,herring_SDs25_29_32,herring,6e+05,0.22,2.3485483333333335,0.8863636363636364,26,19
1980,1357790,0.187,270282,herring_SDs25_29_32,herring,6e+05,0.22,2.262983333333333,0.85,26,19
1981,1286823,0.2,293615,herring_SDs25_29_32,herring,6e+05,0.22,2.144705,0.9090909090909092,26,19
1982,1428553,0.174,273134,herring_SDs25_29_32,herring,6e+05,0.22,2.3809216666666666,0.7909090909090909,26,19
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,26,19
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,26,19
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,26,19
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,26,19
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,26,19
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,26,19
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,26,19
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,26,19
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,26,19
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,26,19
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,26,19
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,26,19
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,26,19
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,26,19
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,26,19
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,26,19
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,26,19
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,26,19
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,26,19
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,26,19
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,26,19
2004,465745,0.21,93006,herring_SDs25_29_32,herring,6e+05,0.22,0.7762416666666667,0.9545454545454545,26,19
2005,524421,0.196,91592,herring_SDs25_29_32,herring,6e+05,0.22,0.874035,0.890909090909091,26,19
2006,581137,0.21,110372,herring_SDs25_29_32,herring,6e+05,0.22,0.9685616666666667,0.9545454545454545,26,19
2007,611477,0.21,116030,herring_SDs25_29_32,herring,6e+05,0.22,1.0191283333333334,0.9545454545454545,26,19
2008,623954,0.21,126155,herring_SDs25_29_32,herring,6e+05,0.22,1.0399233333333333,0.9545454545454545,26,19
2009,719152,0.19,134127,herring_SDs25_29_32,herring,6e+05,0.22,1.1985866666666667,0.8636363636363636,26,19
2010,772795,0.22,136706,herring_SDs25_29_32,herring,6e+05,0.22,1.2879916666666666,1,26,19
2011,762253,0.173,116785,herring_SDs25_29_32,herring,6e+05,0.22,1.2704216666666666,0.7863636363636363,26,19
2012,799912,0.126,100893,herring_SDs25_29_32,herring,6e+05,0.22,1.3331866666666667,0.5727272727272728,26,19
2013,829457,0.113,100954,herring_SDs25_29_32,herring,6e+05,0.22,1.3824283333333334,0.5136363636363637,26,19
2014,910224,0.162,132700,herring_SDs25_29_32,herring,6e+05,0.22,1.51704,0.7363636363636363,26,19
2015,860498,0.22,174433,herring_SDs25_29_32,herring,6e+05,0.22,1.4341633333333332,1,26,19
2016,825405,0.27,192056,herring_SDs25_29_32,herring,6e+05,0.22,1.375675,1.2272727272727273,26,19
2017,902291,0.25,202517,herring_SDs25_29_32,herring,6e+05,0.22,1.5038183333333333,1.1363636363636365,26,19
2018,938281,0.29,244365,herring_SDs25_29_32,herring,6e+05,0.22,1.5638016666666668,1.3181818181818181,26,19
1974,1682551,0.185,368652,herring_SDs25_29_32,herring,6e+05,0.22,2.8042516666666666,0.8409090909090909,26,21
1975,1575411,0.2,354851,herring_SDs25_29_32,herring,6e+05,0.22,2.625685,0.9090909090909092,26,21
1976,1366922,0.194,305420,herring_SDs25_29_32,herring,6e+05,0.22,2.2782033333333334,0.8818181818181818,26,21
1977,1518985,0.189,301952,herring_SDs25_29_32,herring,6e+05,0.22,2.531641666666667,0.8590909090909091,26,21
1978,1441323,0.164,278966,herring_SDs25_29_32,herring,6e+05,0.22,2.402205,0.7454545454545455,26,21
1979,1409129,0.195,278182,herring_SDs25_29_32,herring,6e+05,0.22,2.3485483333333335,0.8863636363636364,26,21
1980,1357790,0.187,270282,herring_SDs25_29_32,herring,6e+05,0.22,2.262983333333333,0.85,26,21
1981,1286823,0.2,293615,herring_SDs25_29_32,herring,6e+05,0.22,2.144705,0.9090909090909092,26,21
1982,1428553,0.174,273134,herring_SDs25_29_32,herring,6e+05,0.22,2.3809216666666666,0.7909090909090909,26,21
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,26,21
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,26,21
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,26,21
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,26,21
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,26,21
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,26,21
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,26,21
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,26,21
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,26,21
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,26,21
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,26,21
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,26,21
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,26,21
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,26,21
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,26,21
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,26,21
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,26,21
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,26,21
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,26,21
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,26,21
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,26,21
2004,465745,0.21,93006,herring_SDs25_29_32,herring,6e+05,0.22,0.7762416666666667,0.9545454545454545,26,21
2005,524421,0.196,91592,herring_SDs25_29_32,herring,6e+05,0.22,0.874035,0.890909090909091,26,21
2006,581137,0.21,110372,herring_SDs25_29_32,herring,6e+05,0.22,0.9685616666666667,0.9545454545454545,26,21
2007,611477,0.21,116030,herring_SDs25_29_32,herring,6e+05,0.22,1.0191283333333334,0.9545454545454545,26,21
2008,623954,0.21,126155,herring_SDs25_29_32,herring,6e+05,0.22,1.0399233333333333,0.9545454545454545,26,21
2009,719152,0.19,134127,herring_SDs25_29_32,herring,6e+05,0.22,1.1985866666666667,0.8636363636363636,26,21
2010,772795,0.22,136706,herring_SDs25_29_32,herring,6e+05,0.22,1.2879916666666666,1,26,21
2011,762253,0.173,116785,herring_SDs25_29_32,herring,6e+05,0.22,1.2704216666666666,0.7863636363636363,26,21
2012,799912,0.126,100893,herring_SDs25_29_32,herring,6e+05,0.22,1.3331866666666667,0.5727272727272728,26,21
2013,829457,0.113,100954,herring_SDs25_29_32,herring,6e+05,0.22,1.3824283333333334,0.5136363636363637,26,21
2014,910224,0.162,132700,herring_SDs25_29_32,herring,6e+05,0.22,1.51704,0.7363636363636363,26,21
2015,860498,0.22,174433,herring_SDs25_29_32,herring,6e+05,0.22,1.4341633333333332,1,26,21
2016,825405,0.27,192056,herring_SDs25_29_32,herring,6e+05,0.22,1.375675,1.2272727272727273,26,21
2017,902291,0.25,202517,herring_SDs25_29_32,herring,6e+05,0.22,1.5038183333333333,1.1363636363636365,26,21
2018,938281,0.29,244365,herring_SDs25_29_32,herring,6e+05,0.22,1.5638016666666668,1.3181818181818181,26,21
1974,1682551,0.185,368652,herring_SDs25_29_32,herring,6e+05,0.22,2.8042516666666666,0.8409090909090909,26,22
1975,1575411,0.2,354851,herring_SDs25_29_32,herring,6e+05,0.22,2.625685,0.9090909090909092,26,22
1976,1366922,0.194,305420,herring_SDs25_29_32,herring,6e+05,0.22,2.2782033333333334,0.8818181818181818,26,22
1977,1518985,0.189,301952,herring_SDs25_29_32,herring,6e+05,0.22,2.531641666666667,0.8590909090909091,26,22
1978,1441323,0.164,278966,herring_SDs25_29_32,herring,6e+05,0.22,2.402205,0.7454545454545455,26,22
1979,1409129,0.195,278182,herring_SDs25_29_32,herring,6e+05,0.22,2.3485483333333335,0.8863636363636364,26,22
1980,1357790,0.187,270282,herring_SDs25_29_32,herring,6e+05,0.22,2.262983333333333,0.85,26,22
1981,1286823,0.2,293615,herring_SDs25_29_32,herring,6e+05,0.22,2.144705,0.9090909090909092,26,22
1982,1428553,0.174,273134,herring_SDs25_29_32,herring,6e+05,0.22,2.3809216666666666,0.7909090909090909,26,22
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,26,22
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,26,22
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,26,22
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,26,22
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,26,22
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,26,22
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,26,22
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,26,22
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,26,22
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,26,22
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,26,22
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,26,22
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,26,22
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,26,22
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,26,22
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,26,22
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,26,22
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,26,22
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,26,22
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,26,22
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,26,22
2004,465745,0.21,93006,herring_SDs25_29_32,herring,6e+05,0.22,0.7762416666666667,0.9545454545454545,26,22
2005,524421,0.196,91592,herring_SDs25_29_32,herring,6e+05,0.22,0.874035,0.890909090909091,26,22
2006,581137,0.21,110372,herring_SDs25_29_32,herring,6e+05,0.22,0.9685616666666667,0.9545454545454545,26,22
2007,611477,0.21,116030,herring_SDs25_29_32,herring,6e+05,0.22,1.0191283333333334,0.9545454545454545,26,22
2008,623954,0.21,126155,herring_SDs25_29_32,herring,6e+05,0.22,1.0399233333333333,0.9545454545454545,26,22
2009,719152,0.19,134127,herring_SDs25_29_32,herring,6e+05,0.22,1.1985866666666667,0.8636363636363636,26,22
2010,772795,0.22,136706,herring_SDs25_29_32,herring,6e+05,0.22,1.2879916666666666,1,26,22
2011,762253,0.173,116785,herring_SDs25_29_32,herring,6e+05,0.22,1.2704216666666666,0.7863636363636363,26,22
2012,799912,0.126,100893,herring_SDs25_29_32,herring,6e+05,0.22,1.3331866666666667,0.5727272727272728,26,22
2013,829457,0.113,100954,herring_SDs25_29_32,herring,6e+05,0.22,1.3824283333333334,0.5136363636363637,26,22
2014,910224,0.162,132700,herring_SDs25_29_32,herring,6e+05,0.22,1.51704,0.7363636363636363,26,22
2015,860498,0.22,174433,herring_SDs25_29_32,herring,6e+05,0.22,1.4341633333333332,1,26,22
2016,825405,0.27,192056,herring_SDs25_29_32,herring,6e+05,0.22,1.375675,1.2272727272727273,26,22
2017,902291,0.25,202517,herring_SDs25_29_32,herring,6e+05,0.22,1.5038183333333333,1.1363636363636365,26,22
2018,938281,0.29,244365,herring_SDs25_29_32,herring,6e+05,0.22,1.5638016666666668,1.3181818181818181,26,22
1974,1682551,0.185,368652,herring_SDs25_29_32,herring,6e+05,0.22,2.8042516666666666,0.8409090909090909,26,23
1975,1575411,0.2,354851,herring_SDs25_29_32,herring,6e+05,0.22,2.625685,0.9090909090909092,26,23
1976,1366922,0.194,305420,herring_SDs25_29_32,herring,6e+05,0.22,2.2782033333333334,0.8818181818181818,26,23
1977,1518985,0.189,301952,herring_SDs25_29_32,herring,6e+05,0.22,2.531641666666667,0.8590909090909091,26,23
1978,1441323,0.164,278966,herring_SDs25_29_32,herring,6e+05,0.22,2.402205,0.7454545454545455,26,23
1979,1409129,0.195,278182,herring_SDs25_29_32,herring,6e+05,0.22,2.3485483333333335,0.8863636363636364,26,23
1980,1357790,0.187,270282,herring_SDs25_29_32,herring,6e+05,0.22,2.262983333333333,0.85,26,23
1981,1286823,0.2,293615,herring_SDs25_29_32,herring,6e+05,0.22,2.144705,0.9090909090909092,26,23
1982,1428553,0.174,273134,herring_SDs25_29_32,herring,6e+05,0.22,2.3809216666666666,0.7909090909090909,26,23
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,26,23
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,26,23
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,26,23
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,26,23
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,26,23
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,26,23
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,26,23
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,26,23
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,26,23
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,26,23
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,26,23
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,26,23
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,26,23
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,26,23
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,26,23
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,26,23
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,26,23
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,26,23
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,26,23
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,26,23
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,26,23
2004,465745,0.21,93006,herring_SDs25_29_32,herring,6e+05,0.22,0.7762416666666667,0.9545454545454545,26,23
2005,524421,0.196,91592,herring_SDs25_29_32,herring,6e+05,0.22,0.874035,0.890909090909091,26,23
2006,581137,0.21,110372,herring_SDs25_29_32,herring,6e+05,0.22,0.9685616666666667,0.9545454545454545,26,23
2007,611477,0.21,116030,herring_SDs25_29_32,herring,6e+05,0.22,1.0191283333333334,0.9545454545454545,26,23
2008,623954,0.21,126155,herring_SDs25_29_32,herring,6e+05,0.22,1.0399233333333333,0.9545454545454545,26,23
2009,719152,0.19,134127,herring_SDs25_29_32,herring,6e+05,0.22,1.1985866666666667,0.8636363636363636,26,23
2010,772795,0.22,136706,herring_SDs25_29_32,herring,6e+05,0.22,1.2879916666666666,1,26,23
2011,762253,0.173,116785,herring_SDs25_29_32,herring,6e+05,0.22,1.2704216666666666,0.7863636363636363,26,23
2012,799912,0.126,100893,herring_SDs25_29_32,herring,6e+05,0.22,1.3331866666666667,0.5727272727272728,26,23
2013,829457,0.113,100954,herring_SDs25_29_32,herring,6e+05,0.22,1.3824283333333334,0.5136363636363637,26,23
2014,910224,0.162,132700,herring_SDs25_29_32,herring,6e+05,0.22,1.51704,0.7363636363636363,26,23
2015,860498,0.22,174433,herring_SDs25_29_32,herring,6e+05,0.22,1.4341633333333332,1,26,23
2016,825405,0.27,192056,herring_SDs25_29_32,herring,6e+05,0.22,1.375675,1.2272727272727273,26,23
2017,902291,0.25,202517,herring_SDs25_29_32,herring,6e+05,0.22,1.5038183333333333,1.1363636363636365,26,23
2018,938281,0.29,244365,herring_SDs25_29_32,herring,6e+05,0.22,1.5638016666666668,1.3181818181818181,26,23
1974,1682551,0.185,368652,herring_SDs25_29_32,herring,6e+05,0.22,2.8042516666666666,0.8409090909090909,27,26
1975,1575411,0.2,354851,herring_SDs25_29_32,herring,6e+05,0.22,2.625685,0.9090909090909092,27,26
1976,1366922,0.194,305420,herring_SDs25_29_32,herring,6e+05,0.22,2.2782033333333334,0.8818181818181818,27,26
1977,1518985,0.189,301952,herring_SDs25_29_32,herring,6e+05,0.22,2.531641666666667,0.8590909090909091,27,26
1978,1441323,0.164,278966,herring_SDs25_29_32,herring,6e+05,0.22,2.402205,0.7454545454545455,27,26
1979,1409129,0.195,278182,herring_SDs25_29_32,herring,6e+05,0.22,2.3485483333333335,0.8863636363636364,27,26
1980,1357790,0.187,270282,herring_SDs25_29_32,herring,6e+05,0.22,2.262983333333333,0.85,27,26
1981,1286823,0.2,293615,herring_SDs25_29_32,herring,6e+05,0.22,2.144705,0.9090909090909092,27,26
1982,1428553,0.174,273134,herring_SDs25_29_32,herring,6e+05,0.22,2.3809216666666666,0.7909090909090909,27,26
1983,1406334,0.22,307601,herring_SDs25_29_32,herring,6e+05,0.22,2.34389,1,27,26
1984,1319221,0.22,277926,herring_SDs25_29_32,herring,6e+05,0.22,2.1987016666666666,1,27,26
1985,1266825,0.23,275760,herring_SDs25_29_32,herring,6e+05,0.22,2.111375,1.0454545454545454,27,26
1986,1202450,0.2,240516,herring_SDs25_29_32,herring,6e+05,0.22,2.0040833333333334,0.9090909090909092,27,26
1987,1147445,0.23,248653,herring_SDs25_29_32,herring,6e+05,0.22,1.9124083333333333,1.0454545454545454,27,26
1988,1150920,0.22,255734,herring_SDs25_29_32,herring,6e+05,0.22,1.9182,1,27,26
1989,1013490,0.29,275501,herring_SDs25_29_32,herring,6e+05,0.22,1.68915,1.3181818181818181,27,26
1990,870621,0.28,228572,herring_SDs25_29_32,herring,6e+05,0.22,1.451035,1.272727272727273,27,26
1991,782481,0.28,197676,herring_SDs25_29_32,herring,6e+05,0.22,1.304135,1.272727272727273,27,26
1992,801325,0.25,189781,herring_SDs25_29_32,herring,6e+05,0.22,1.3355416666666666,1.1363636363636365,27,26
1993,752237,0.29,209094,herring_SDs25_29_32,herring,6e+05,0.22,1.2537283333333333,1.3181818181818181,27,26
1994,760267,0.35,218260,herring_SDs25_29_32,herring,6e+05,0.22,1.2671116666666666,1.5909090909090908,27,26
1995,649175,0.33,188181,herring_SDs25_29_32,herring,6e+05,0.22,1.0819583333333334,1.5,27,26
1996,593262,0.34,162578,herring_SDs25_29_32,herring,6e+05,0.22,0.98877,1.5454545454545456,27,26
1997,555004,0.37,160002,herring_SDs25_29_32,herring,6e+05,0.22,0.9250066666666666,1.6818181818181819,27,26
1998,505557,0.4,185780,herring_SDs25_29_32,herring,6e+05,0.22,0.842595,1.8181818181818183,27,26
1999,427964,0.35,145922,herring_SDs25_29_32,herring,6e+05,0.22,0.7132733333333333,1.5909090909090908,27,26
2000,420361,0.44,175646,herring_SDs25_29_32,herring,6e+05,0.22,0.7006016666666667,2,27,26
2001,397888,0.37,148404,herring_SDs25_29_32,herring,6e+05,0.22,0.6631466666666667,1.6818181818181819,27,26
2002,406593,0.33,129222,herring_SDs25_29_32,herring,6e+05,0.22,0.677655,1.5,27,26
2003,462156,0.25,113584,herring_SDs25_29_32,herring,6e+05,0.22,0.77026,1.1363636363636365,27,26
