id,cruise,date,year,month,Latitude,Longitude,chla_ug_l,depth_m,BHI_ID,HELCOM_COASTAL_CODE,HELCOM_ID
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.495,20,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.295,25,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.226,30,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.137,40,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.117,50,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.166,60,34,0,SEA-013
201412102,Unknown (Estonia),2014-05-27,2014,05,59.8333,25.6167,0.222,67,34,0,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.975,1,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.976,5,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.956,10,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.38,15,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.323,20,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.273,25,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.247,30,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.138,40,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.102,50,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.133,60,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.208,70,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.123,80,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.139,90,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,0.183,100,34,14,SEA-013
201412122,Unknown (Estonia),2014-05-27,2014,05,59.7167,25.0167,2.254,102,34,14,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,1.184,1,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,1.042,5,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,1.013,10,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,1.109,15,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.945,20,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.299,25,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.242,30,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.126,40,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.091,50,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.171,60,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.142,70,34,0,SEA-013
201412172,Unknown (Estonia),2014-05-29,2014,05,59.8383,24.8383,0.137,78,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,1.178,1,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,1.131,5,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.995,10,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,1.196,15,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.666,20,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.197,25,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.107,30,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.078,40,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.053,50,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.072,60,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.091,70,34,0,SEA-013
201412182,Unknown (Estonia),2014-05-30,2014,05,59.6083,24.35,0.145,80,34,0,SEA-013
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.34,1,28,16,SEA-011
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.458,5,28,16,SEA-011
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.43,10,28,16,SEA-011
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.166,15,28,16,SEA-011
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.096,20,28,16,SEA-011
201412322,Unknown (Estonia),2014-06-01,2014,06,59.1833,23.3667,0.102,22,28,16,SEA-011
201412342,Unknown (Estonia),2014-06-01,2014,06,59.38,24.155,0.236,1,34,14,SEA-013
201412342,Unknown (Estonia),2014-06-01,2014,06,59.38,24.155,0.738,5,34,14,SEA-013
201412342,Unknown (Estonia),2014-06-01,2014,06,59.38,24.155,0.578,10,34,14,SEA-013
201412342,Unknown (Estonia),2014-06-01,2014,06,59.38,24.155,0.397,15,34,14,SEA-013
201412342,Unknown (Estonia),2014-06-01,2014,06,59.38,24.155,0.148,18,34,14,SEA-013
201412352,Unknown (Estonia),2014-06-01,2014,06,59.3347,24.0333,0.536,1,NA,14,SEA-013
201412352,Unknown (Estonia),2014-06-01,2014,06,59.3347,24.0333,0.808,5,NA,14,SEA-013
201412352,Unknown (Estonia),2014-06-01,2014,06,59.3347,24.0333,0.867,10,NA,14,SEA-013
201412352,Unknown (Estonia),2014-06-01,2014,06,59.3347,24.0333,0.56,15,NA,14,SEA-013
201412352,Unknown (Estonia),2014-06-01,2014,06,59.3347,24.0333,0.468,16,NA,14,SEA-013
201412422,Unknown (Estonia),2014-06-02,2014,06,59.4952,24.7382,2.193,5,NA,NA,NA
201412432,Unknown (Estonia),2014-06-02,2014,06,59.498,24.5712,2.024,5,NA,NA,NA
201412442,Unknown (Estonia),2014-06-02,2014,06,59.5058,24.1347,2.193,5,NA,NA,NA
201412452,Unknown (Estonia),2014-06-02,2014,06,59.5303,23.6875,2.446,5,NA,NA,NA
201412472,Unknown (Estonia),2014-06-03,2014,06,58.9583,23.46,2.082,1,NA,NA,NA
201412472,Unknown (Estonia),2014-06-03,2014,06,58.9583,23.46,2.486,3,NA,NA,NA
201412482,Unknown (Estonia),2014-06-03,2014,06,58.9534,23.5501,14.096,1,NA,NA,NA
201412512,Unknown (Estonia),2014-06-16,2014,06,58.9583,23.46,6.24,1,NA,NA,NA
201412512,Unknown (Estonia),2014-06-16,2014,06,58.9583,23.46,0.17,3,NA,NA,NA
201412522,Unknown (Estonia),2014-06-16,2014,06,58.9534,23.5501,13.831,1,NA,NA,NA
201412562,Unknown (Estonia),2014-06-16,2014,06,59.4952,24.7382,1.645,5,NA,NA,NA
201412572,Unknown (Estonia),2014-06-16,2014,06,59.498,24.5712,1.476,5,NA,NA,NA
201412582,Unknown (Estonia),2014-06-16,2014,06,59.5058,24.1347,2.277,5,NA,NA,NA
201412592,Unknown (Estonia),2014-06-16,2014,06,59.5303,23.6875,2.361,5,NA,NA,NA
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,2.433,1,34,14,SEA-013
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,3.5,5,34,14,SEA-013
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,3.4,10,34,14,SEA-013
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,3.6,15,34,14,SEA-013
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,2.9,20,34,14,SEA-013
201412662,Unknown (Estonia),2014-06-20,2014,06,59.7167,25.0167,3,23,34,14,SEA-013
201412672,Unknown (Estonia),2014-06-20,2014,06,59.625,25.1833,2.65,1,34,14,SEA-013
201412672,Unknown (Estonia),2014-06-20,2014,06,59.625,25.1833,3.375,5,34,14,SEA-013
201412672,Unknown (Estonia),2014-06-20,2014,06,59.625,25.1833,3.4,10,34,14,SEA-013
201412672,Unknown (Estonia),2014-06-20,2014,06,59.625,25.1833,3.6,15,34,14,SEA-013
201412672,Unknown (Estonia),2014-06-20,2014,06,59.625,25.1833,3.6,17,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,4.58,1,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,3.56,5,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,3.367,10,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,3.05,15,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,3.7,20,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,3.2,25,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,2.667,30,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,1.667,40,34,14,SEA-013
201412682,Unknown (Estonia),2014-06-20,2014,06,59.55,25.3333,1.65,43,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,2.917,1,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,3.5,5,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,3.933,10,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,3.533,15,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,3.75,20,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,2.4,25,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,2.4,30,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,1.5,40,34,14,SEA-013
201412692,Unknown (Estonia),2014-06-20,2014,06,59.5367,24.6883,1.6,42,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,2.95,1,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,3.9,5,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,3.45,10,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,3.5,15,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,3.6,20,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,3.3,25,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,2.7,30,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,1.65,40,34,14,SEA-013
201412702,Unknown (Estonia),2014-06-20,2014,06,59.5467,24.95,1.92,45,34,14,SEA-013
201412712,Unknown (Estonia),2014-06-20,2014,06,59.45,24.7883,6.467,5,NA,14,SEA-013
201412712,Unknown (Estonia),2014-06-20,2014,06,59.45,24.7883,6.5,7,NA,14,SEA-013
201412732,Unknown (Estonia),2014-06-20,2014,06,59.5863,25.6717,4.071,1,NA,NA,NA
201412732,Unknown (Estonia),2014-06-20,2014,06,59.5863,25.6717,3.7,5,NA,NA,NA
201412732,Unknown (Estonia),2014-06-20,2014,06,59.5863,25.6717,3.5,10,NA,NA,NA
201412732,Unknown (Estonia),2014-06-20,2014,06,59.5863,25.6717,3.083,14,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.717,1,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.475,5,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.367,10,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.167,15,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.44,20,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,3.167,25,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,2.067,30,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,1.4,40,NA,NA,NA
201412742,Unknown (Estonia),2014-06-20,2014,06,59.6468,25.6346,1.9,50,NA,NA,NA
201412752,Unknown (Estonia),2014-06-20,2014,06,59.6651,25.5377,4.95,1,NA,NA,NA
201412752,Unknown (Estonia),2014-06-20,2014,06,59.6651,25.5377,3.6,5,NA,NA,NA
201412752,Unknown (Estonia),2014-06-20,2014,06,59.6651,25.5377,3.95,10,NA,NA,NA
201412752,Unknown (Estonia),2014-06-20,2014,06,59.6651,25.5377,3.65,15,NA,NA,NA
201412752,Unknown (Estonia),2014-06-20,2014,06,59.6651,25.5377,3.5,18,NA,NA,NA
201412782,Unknown (Estonia),2014-06-30,2014,06,59.4952,24.7382,3.205,5,NA,NA,NA
201412792,Unknown (Estonia),2014-06-30,2014,06,59.498,24.5712,3.163,5,NA,NA,NA
201412802,Unknown (Estonia),2014-06-30,2014,06,59.5058,24.1347,3.416,5,NA,NA,NA
201412812,Unknown (Estonia),2014-06-30,2014,06,59.5303,23.6875,3.922,5,NA,NA,NA
201412832,Unknown (Estonia),2014-07-02,2014,07,58.9583,23.46,1.98,1,NA,NA,NA
201412832,Unknown (Estonia),2014-07-02,2014,07,58.9583,23.46,2.1,3,NA,NA,NA
201412842,Unknown (Estonia),2014-07-02,2014,07,58.9534,23.5501,11.8,1,NA,NA,NA
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,24.74,1,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,12.05,5,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,11.56,10,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,2.3,15,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,2.3,20,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,1.9,25,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,1.3,27,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.06,30,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.04,40,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.04,50,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.06,60,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.06,70,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.07,80,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.08,90,34,14,SEA-013
201412942,Unknown (Estonia),2014-07-08,2014,07,59.7167,25.0167,0.07,93,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,2.45,1,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.49,5,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,3.15,10,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,2.55,15,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,2.2,20,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,2.5,21,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.07,25,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.06,30,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.03,40,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.03,50,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.04,60,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.06,70,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.07,80,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.07,90,34,14,SEA-013
201412952,Unknown (Estonia),2014-07-08,2014,07,59.625,25.1833,0.08,92,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,2.3,1,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,2.8,5,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,2.775,10,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,2.35,15,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,2.375,20,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,1.8,25,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,1.667,30,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,1.65,40,34,14,SEA-013
201412962,Unknown (Estonia),2014-07-08,2014,07,59.55,25.3333,1.6,42,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,8.12,1,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,4.367,5,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,2.7,10,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,2.15,15,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,1.8,20,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,1.8,30,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,1.35,40,34,14,SEA-013
201412972,Unknown (Estonia),2014-07-08,2014,07,59.5367,24.6883,1.456,45,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,6.35,1,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,4.1,5,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,3.6,10,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,2.9,15,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,2.7,20,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,1.6,30,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,1.5,40,34,14,SEA-013
201412982,Unknown (Estonia),2014-07-08,2014,07,59.5467,24.95,1.18,43,34,14,SEA-013
201412992,Unknown (Estonia),2014-07-08,2014,07,59.45,24.7883,7.35,1,NA,14,SEA-013
201412992,Unknown (Estonia),2014-07-08,2014,07,59.45,24.7883,3.8,5,NA,14,SEA-013
201412992,Unknown (Estonia),2014-07-08,2014,07,59.45,24.7883,3.133,7,NA,14,SEA-013
201413012,Unknown (Estonia),2014-07-08,2014,07,59.5863,25.6717,2.625,1,NA,NA,NA
201413012,Unknown (Estonia),2014-07-08,2014,07,59.5863,25.6717,2.775,5,NA,NA,NA
201413012,Unknown (Estonia),2014-07-08,2014,07,59.5863,25.6717,2.82,10,NA,NA,NA
201413012,Unknown (Estonia),2014-07-08,2014,07,59.5863,25.6717,2.15,15,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,3.62,1,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,3.16,5,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,2.58,10,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,2.575,15,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,2.02,20,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,1.925,25,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,2.1,30,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,1.38,40,NA,NA,NA
201413022,Unknown (Estonia),2014-07-08,2014,07,59.6468,25.6346,4.7,50,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,37.64,1,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,3.075,5,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,2.95,10,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.11,15,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,2.7,20,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,2.3,25,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,2.2,26,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.05,30,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.03,40,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.03,50,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.04,60,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.06,70,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.08,80,NA,NA,NA
201413032,Unknown (Estonia),2014-07-08,2014,07,59.6651,25.5377,0.08,81,NA,NA,NA
201413042,Unknown (Estonia),2014-07-13,2014,07,59.45,24.7883,0.247,1,NA,14,SEA-013
201413042,Unknown (Estonia),2014-07-13,2014,07,59.45,24.7883,0.238,5,NA,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.66,1,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.658,5,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.182,10,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.086,15,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.069,20,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.064,25,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.056,30,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.083,40,34,14,SEA-013
201413072,Unknown (Estonia),2014-07-14,2014,07,59.5367,24.6883,0.107,44,34,14,SEA-013
201413122,Unknown (Estonia),2014-07-14,2014,07,59.4952,24.7382,1.392,5,NA,NA,NA
201413132,Unknown (Estonia),2014-07-14,2014,07,59.498,24.5712,1.771,5,NA,NA,NA
201413142,Unknown (Estonia),2014-07-14,2014,07,59.5058,24.1347,2.614,5,NA,NA,NA
201413152,Unknown (Estonia),2014-07-14,2014,07,59.5303,23.6875,4.301,5,NA,NA,NA
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,1.128,1,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.923,5,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,1.617,10,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.722,15,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.154,20,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.084,25,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.071,30,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.056,40,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.054,50,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.097,60,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.119,70,34,0,SEA-013
201413252,Unknown (Estonia),2014-07-16,2014,07,59.8333,25.6167,0.121,73,34,0,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,1.515,1,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,1.492,5,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.736,10,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.312,15,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.149,20,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.101,25,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.071,30,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.05,40,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.051,50,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.069,60,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.102,70,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.102,80,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.113,90,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.113,100,34,14,SEA-013
201413262,Unknown (Estonia),2014-07-16,2014,07,59.7167,25.0167,0.109,103,34,14,SEA-013
201413272,Unknown (Estonia),2014-07-16,2014,07,59.6083,24.35,0.98,1,34,0,SEA-013
201413272,Unknown (Estonia),2014-07-16,2014,07,59.6083,24.35,1.134,5,34,0,SEA-013
