year,country,area,farm_species,produced_tonnes,p_kg,n_kg,source
2012,FI,Bothnian Sea,Finfish,NA,340,3300,helcom
2013,FI,Bothnian Sea,Finfish,NA,350,3300,helcom
2014,FI,Bothnian Sea,Finfish,NA,300,3000,helcom
2015,FI,Bothnian Sea,Finfish,NA,280,2700,helcom
2011,FI,Bothnian Sea,Finfish,NA,98,920,helcom
2012,FI,Bothnian Sea,Finfish,NA,110,1000,helcom
2013,FI,Bothnian Sea,Finfish,NA,110,990,helcom
2014,FI,Bothnian Sea,Finfish,NA,88,890,helcom
2015,FI,Bothnian Sea,Finfish,NA,92,910,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,350,2700,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,450,3500,helcom
2012,FI,Gulf of Finland,Finfish,NA,280,2100,helcom
2013,FI,Gulf of Finland,Finfish,NA,220,2100,helcom
2014,FI,Gulf of Finland,Finfish,NA,220,2100,helcom
2015,FI,Gulf of Finland,Finfish,NA,220,2100,helcom
2011,FI,Gulf of Finland,Finfish,NA,350,2700,helcom
2012,FI,Gulf of Finland,Finfish,NA,290,2300,helcom
2013,FI,Gulf of Finland,Finfish,NA,220,1600,helcom
2014,FI,Gulf of Finland,Finfish,NA,180,1700,helcom
2015,FI,Gulf of Finland,Finfish,NA,160,1500,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,280,2100,helcom
2012,FI,Gulf of Finland,Finfish,NA,270,2100,helcom
2013,FI,Gulf of Finland,Finfish,NA,150,1500,helcom
2014,FI,Gulf of Finland,Finfish,NA,160,1500,helcom
2015,FI,Gulf of Finland,Finfish,NA,150,1400,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,490,4200,helcom
2012,FI,Archipelago Sea,Finfish,NA,510,4500,helcom
2013,FI,Archipelago Sea,Finfish,NA,430,4100,helcom
2014,FI,Archipelago Sea,Finfish,NA,520,5100,helcom
2015,FI,Archipelago Sea,Finfish,NA,520,5300,helcom
2011,FI,Archipelago Sea,Finfish,NA,380,3000,helcom
2012,FI,Archipelago Sea,Finfish,NA,460,3700,helcom
2013,FI,Archipelago Sea,Finfish,NA,440,4000,helcom
2014,FI,Archipelago Sea,Finfish,NA,420,3700,helcom
2015,FI,Archipelago Sea,Finfish,NA,450,4300,helcom
2011,FI,Archipelago Sea,Finfish,NA,510,4100,helcom
2012,FI,Archipelago Sea,Finfish,NA,500,4500,helcom
2013,FI,Archipelago Sea,Finfish,NA,450,4200,helcom
2014,FI,Archipelago Sea,Finfish,NA,470,4500,helcom
2015,FI,Archipelago Sea,Finfish,NA,440,4800,helcom
2011,FI,Bothnian Sea,Finfish,NA,260,2200,helcom
2012,FI,Bothnian Sea,Finfish,NA,210,1800,helcom
2013,FI,Bothnian Sea,Finfish,NA,220,2000,helcom
2014,FI,Bothnian Sea,Finfish,NA,180,1900,helcom
2015,FI,Bothnian Sea,Finfish,NA,200,2000,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,310,2500,helcom
2012,FI,Archipelago Sea,Finfish,NA,320,2500,helcom
2013,FI,Archipelago Sea,Finfish,NA,290,2500,helcom
2014,FI,Archipelago Sea,Finfish,NA,240,2400,helcom
2015,FI,Archipelago Sea,Finfish,NA,240,2600,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,240,2100,helcom
2014,FI,Archipelago Sea,Finfish,NA,240,2100,helcom
2015,FI,Archipelago Sea,Finfish,NA,230,2000,helcom
2011,FI,Archipelago Sea,Finfish,NA,450,3700,helcom
2012,FI,Archipelago Sea,Finfish,NA,480,3900,helcom
2013,FI,Archipelago Sea,Finfish,NA,430,3700,helcom
2014,FI,Archipelago Sea,Finfish,NA,380,3300,helcom
2015,FI,Archipelago Sea,Finfish,NA,400,3600,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,240,2100,helcom
2012,FI,Bothnian Sea,Finfish,NA,250,2200,helcom
2013,FI,Bothnian Sea,Finfish,NA,240,2200,helcom
2014,FI,Bothnian Sea,Finfish,NA,220,2000,helcom
2015,FI,Bothnian Sea,Finfish,NA,180,1900,helcom
2011,FI,Bothnian Sea,Finfish,NA,180,1600,helcom
2012,FI,Bothnian Sea,Finfish,NA,200,1800,helcom
2013,FI,Bothnian Sea,Finfish,NA,200,1800,helcom
2014,FI,Bothnian Sea,Finfish,NA,210,1900,helcom
2015,FI,Bothnian Sea,Finfish,NA,200,2100,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,110,830,helcom
2012,FI,Archipelago Sea,Finfish,NA,150,1300,helcom
2013,FI,Archipelago Sea,Finfish,NA,120,1100,helcom
2014,FI,Archipelago Sea,Finfish,NA,120,1200,helcom
2015,FI,Archipelago Sea,Finfish,NA,84,910,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,60,480,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,240,2000,helcom
2014,FI,Bothnian Sea,Finfish,NA,200,2000,helcom
2015,FI,Bothnian Sea,Finfish,NA,240,2400,helcom
2011,FI,Bothnian Sea,Finfish,NA,270,2100,helcom
2012,FI,Bothnian Sea,Finfish,NA,290,2300,helcom
2013,FI,Bothnian Sea,Finfish,NA,240,2100,helcom
2014,FI,Bothnian Sea,Finfish,NA,180,1800,helcom
2015,FI,Bothnian Sea,Finfish,NA,220,2400,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,140,1100,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,25,210,helcom
2012,FI,Archipelago Sea,Finfish,NA,78,600,helcom
2013,FI,Archipelago Sea,Finfish,NA,44,380,helcom
2014,FI,Archipelago Sea,Finfish,NA,34,310,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,420,3500,helcom
2012,FI,Bothnian Sea,Finfish,NA,460,3800,helcom
2013,FI,Bothnian Sea,Finfish,NA,410,3600,helcom
2014,FI,Bothnian Sea,Finfish,NA,400,3600,helcom
2015,FI,Bothnian Sea,Finfish,NA,450,4000,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,280,2500,helcom
2012,FI,Gulf of Finland,Finfish,NA,300,2600,helcom
2013,FI,Gulf of Finland,Finfish,NA,150,1300,helcom
2014,FI,Gulf of Finland,Finfish,NA,260,2300,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,360,3300,helcom
2012,FI,Gulf of Finland,Finfish,NA,370,3300,helcom
2013,FI,Gulf of Finland,Finfish,NA,300,2700,helcom
2014,FI,Gulf of Finland,Finfish,NA,340,3000,helcom
2015,FI,Gulf of Finland,Finfish,NA,260,3100,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,150,1300,helcom
2012,FI,Gulf of Finland,Finfish,NA,22,180,helcom
2013,FI,Gulf of Finland,Finfish,NA,130,1100,helcom
2014,FI,Gulf of Finland,Finfish,NA,150,1500,helcom
2015,FI,Gulf of Finland,Finfish,NA,180,1600,helcom
2011,FI,Gulf of Finland,Finfish,NA,3,23,helcom
2012,FI,Gulf of Finland,Finfish,NA,20,100,helcom
2013,FI,Gulf of Finland,Finfish,NA,6,40,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,220,1900,helcom
2012,FI,Gulf of Finland,Finfish,NA,180,1600,helcom
2013,FI,Gulf of Finland,Finfish,NA,200,1700,helcom
2014,FI,Gulf of Finland,Finfish,NA,210,2000,helcom
2015,FI,Gulf of Finland,Finfish,NA,180,1800,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,140,1200,helcom
2012,FI,Bothnian Sea,Finfish,NA,230,1800,helcom
2013,FI,Bothnian Sea,Finfish,NA,190,1700,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,220,1900,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,210,1800,helcom
2012,FI,Archipelago Sea,Finfish,NA,220,1800,helcom
2013,FI,Archipelago Sea,Finfish,NA,230,1900,helcom
2014,FI,Archipelago Sea,Finfish,NA,190,1600,helcom
2015,FI,Archipelago Sea,Finfish,NA,210,1800,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,The Quark,Finfish,NA,0,0,helcom
2012,FI,The Quark,Finfish,NA,0,0,helcom
2013,FI,The Quark,Finfish,NA,0,0,helcom
2014,FI,The Quark,Finfish,0,0,0,helcom
2015,FI,The Quark,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,260,2200,helcom
2012,FI,Archipelago Sea,Finfish,NA,230,2000,helcom
2013,FI,Archipelago Sea,Finfish,NA,210,2000,helcom
2014,FI,Archipelago Sea,Finfish,NA,210,1900,helcom
2015,FI,Archipelago Sea,Finfish,NA,230,2100,helcom
2011,FI,Archipelago Sea,Finfish,NA,390,3300,helcom
2012,FI,Archipelago Sea,Finfish,NA,360,3200,helcom
2013,FI,Archipelago Sea,Finfish,NA,350,3300,helcom
2014,FI,Archipelago Sea,Finfish,NA,340,3100,helcom
2015,FI,Archipelago Sea,Finfish,NA,350,3300,helcom
2011,FI,Archipelago Sea,Finfish,NA,260,2200,helcom
2012,FI,Archipelago Sea,Finfish,NA,240,2100,helcom
2013,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2014,FI,Archipelago Sea,Finfish,NA,210,2000,helcom
2015,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2011,FI,Archipelago Sea,Finfish,NA,260,2300,helcom
2012,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2013,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2014,FI,Archipelago Sea,Finfish,NA,240,2100,helcom
2015,FI,Archipelago Sea,Finfish,NA,240,2200,helcom
2011,FI,Archipelago Sea,Finfish,NA,220,1900,helcom
2012,FI,Archipelago Sea,Finfish,NA,210,1900,helcom
2013,FI,Archipelago Sea,Finfish,NA,190,1800,helcom
2014,FI,Archipelago Sea,Finfish,NA,190,1800,helcom
2015,FI,Archipelago Sea,Finfish,NA,190,1800,helcom
2011,FI,Archipelago Sea,Finfish,NA,330,2800,helcom
2012,FI,Archipelago Sea,Finfish,NA,350,3100,helcom
2013,FI,Archipelago Sea,Finfish,NA,350,3200,helcom
2014,FI,Archipelago Sea,Finfish,NA,290,2700,helcom
2015,FI,Archipelago Sea,Finfish,NA,470,4500,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,35,260,helcom
2012,FI,Gulf of Finland,Finfish,NA,36,260,helcom
2013,FI,Gulf of Finland,Finfish,NA,40,310,helcom
2014,FI,Gulf of Finland,Finfish,NA,42,330,helcom
2015,FI,Gulf of Finland,Finfish,NA,27,220,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,530,4100,helcom
2012,FI,Gulf of Finland,Finfish,NA,310,2600,helcom
2013,FI,Gulf of Finland,Finfish,NA,280,2400,helcom
2014,FI,Gulf of Finland,Finfish,NA,340,2700,helcom
2015,FI,Gulf of Finland,Finfish,NA,200,2400,helcom
2011,FI,Bothnian Bay,Finfish,NA,300,2300,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
