year,country,source,area,level,region_id,farm_species,produced_tonnes,n_kg,p_kg,rgn_area_km2,area_fraction,split_production,split_N,split_P
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,279.165,10670,1060,10369.11323,1,279.165,10670,1060
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,165.138,6047,620,10369.11323,1,165.138,6047,620
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2012,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2013,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2014,DK,helcom,Arkona Basin,2,12,Finfish,760.66,30630,3210,6272.53375,1,760.66,30630,3210
2015,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,220.6,8422,872,10369.11323,1,220.6,8422,872
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,252.73,9938,1036,10369.11323,1,252.73,9938,1036
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2012,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2013,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2014,DK,helcom,Arkona Basin,2,12,Finfish,357.519,15487,1652,6272.53375,1,357.519,15487,1652
2015,DK,helcom,Arkona Basin,0,12,Finfish,NA,NA,NA,6272.53375,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,2479.662,90200,9600,10369.11323,1,2479.662,90200,9600
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,556.18,24300,2700,10369.11323,1,556.18,24300,2700
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,229.358,8319,853,10369.11323,1,229.358,8319,853
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,354.56,14320,1450,10369.11323,1,354.56,14320,1450
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,439.241,17570,1770,10369.11323,1,439.241,17570,1770
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,529.76,20990,2110,10369.11323,1,529.76,20990,2110
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2012,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2013,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2014,DK,helcom,Belts Danish coastal waters,2,3,Finfish,712.631,25164,2556,10369.11323,1,712.631,25164,2556
2015,DK,helcom,Belts Danish coastal waters,0,3,Finfish,NA,NA,NA,10369.11323,1,NA,NA,NA
2011,SE,helcom,Aland Sea,2,35,Rainbow trout,43,2097,265,2703.05659,1,43,2097,265
2012,SE,helcom,Aland Sea,2,35,Rainbow trout,44,2132,269,2703.05659,1,44,2132,269
2013,SE,helcom,Aland Sea,2,35,Rainbow trout,47,2294,289,2703.05659,1,47,2294,289
2014,SE,helcom,Aland Sea,2,35,Rainbow trout,45,2251,277,2703.05659,1,45,2251,277
2015,SE,helcom,Aland Sea,2,35,Rainbow trout,5,NA,NA,2703.05659,1,5,NA,NA
2011,SE,helcom,Western Gotland Basin,2,26,Finfish,NA,864,84,27456.05692,1,NA,864,84
2012,SE,helcom,Western Gotland Basin,2,26,Finfish,NA,558,56,27456.05692,1,NA,558,56
2013,SE,helcom,Western Gotland Basin,2,26,Finfish,NA,410,40,27456.05692,1,NA,410,40
2014,SE,helcom,Western Gotland Basin,2,26,Finfish,0,0,0,27456.05692,1,0,0,0
2015,SE,helcom,Western Gotland Basin,0,26,Finfish,NA,NA,NA,27456.05692,1,NA,NA,NA
2011,SE,helcom,Bornholm Basin,2,14,Finfish,109,3271,436,15096.6004,1,109,3271,436
2012,SE,helcom,Bornholm Basin,2,14,Finfish,NA,3896,423,15096.6004,1,NA,3896,423
2013,SE,helcom,Bornholm Basin,2,14,Finfish,77,2695,293,15096.6004,1,77,2695,293
2014,SE,helcom,Bornholm Basin,2,14,Finfish,58.64,2051,223,15096.6004,1,58.64,2051,223
2015,SE,helcom,Bornholm Basin,0,14,Finfish,NA,NA,NA,15096.6004,1,NA,NA,NA
2011,SE,helcom,Bornholm Basin,2,14,Rainbow trout,NA,3264,NA,15096.6004,1,NA,3264,NA
2012,SE,helcom,Bornholm Basin,2,14,Rainbow trout,NA,3168,438,15096.6004,1,NA,3168,438
2013,SE,helcom,Bornholm Basin,2,14,Rainbow trout,NA,3201,443,15096.6004,1,NA,3201,443
2014,SE,helcom,Bornholm Basin,2,14,Rainbow trout,50,2208,180,15096.6004,1,50,2208,180
2015,SE,helcom,Bornholm Basin,2,14,Rainbow trout,0,NA,NA,15096.6004,1,0,NA,NA
2011,SE,helcom,The Sound,2,5,Finfish,94,5242,880,612.66514,1,94,5242,880
2012,SE,helcom,The Sound,2,5,Finfish,101,6104,744,612.66514,1,101,6104,744
2013,SE,helcom,The Sound,2,5,Finfish,108,6387,1021,612.66514,1,108,6387,1021
2014,SE,helcom,The Sound,2,5,Finfish,80,6150,1110,612.66514,1,80,6150,1110
2015,SE,helcom,The Sound,0,5,Finfish,NA,NA,NA,612.66514,1,NA,NA,NA
2011,SE,helcom,Bothnian Sea,2,37,Rainbow trout,NA,3135,267,31735.90809,1,NA,3135,267
2012,SE,helcom,Bothnian Sea,2,37,Rainbow trout,NA,1478,126,31735.90809,1,NA,1478,126
2013,SE,helcom,Bothnian Sea,2,37,Rainbow trout,NA,2781,237,31735.90809,1,NA,2781,237
2014,SE,helcom,Bothnian Sea,2,37,Rainbow trout,76.4,3591,306,31735.90809,1,76.4,3591,306
2011,SE,helcom,Bothnian Sea,2,37,Rainbow trout,0,0,0,31735.90809,1,0,0,0
2012,SE,helcom,Bothnian Sea,2,37,Rainbow trout,30,1361,178,31735.90809,1,30,1361,178
2013,SE,helcom,Bothnian Sea,2,37,Rainbow trout,29,1288,166,31735.90809,1,29,1288,166
2014,SE,helcom,Bothnian Sea,2,37,Rainbow trout,30,1436,163,31735.90809,1,30,1436,163
2015,SE,helcom,Bothnian Sea,2,37,Rainbow trout,33,NA,NA,31735.90809,1,33,NA,NA
2011,SE,helcom,Bothnian Sea,2,37,Finfish,422,17060,2180,31735.90809,1,422,17060,2180
2012,SE,helcom,Bothnian Sea,2,37,Finfish,401,16364,1834,31735.90809,1,401,16364,1834
2013,SE,helcom,Bothnian Sea,2,37,Finfish,392,16312,1672,31735.90809,1,392,16312,1672
2014,SE,helcom,Bothnian Sea,2,37,Finfish,180,9202,1048,31735.90809,1,180,9202,1048
2011,SE,helcom,Bothnian Sea,2,37,Finfish,407,18582,1984,31735.90809,1,407,18582,1984
2012,SE,helcom,Bothnian Sea,2,37,Finfish,596,24251,3087,31735.90809,1,596,24251,3087
2013,SE,helcom,Bothnian Sea,2,37,Finfish,599,24119,3034,31735.90809,1,599,24119,3034
2014,SE,helcom,Bothnian Sea,2,37,Finfish,407,18584,1984,31735.90809,1,407,18584,1984
2011,SE,helcom,Bothnian Sea,2,37,Finfish,402,16556,2120,31735.90809,1,402,16556,2120
2012,SE,helcom,Bothnian Sea,2,37,Finfish,581,23726,3015,31735.90809,1,581,23726,3015
2013,SE,helcom,Bothnian Sea,2,37,Finfish,597,24381,3098,31735.90809,1,597,24381,3098
2014,SE,helcom,Bothnian Sea,2,37,Finfish,341,15615,1611,31735.90809,1,341,15615,1611
2011,SE,helcom,Bothnian Sea,2,37,Finfish,594,24785,3174,31735.90809,1,594,24785,3174
2012,SE,helcom,Bothnian Sea,2,37,Finfish,584,25880,3318,31735.90809,1,584,25880,3318
2013,SE,helcom,Bothnian Sea,2,37,Finfish,594,26155,3362,31735.90809,1,594,26155,3362
2014,SE,helcom,Bothnian Sea,2,37,Finfish,518,27787,2922,31735.90809,1,518,27787,2922
2011,SE,helcom,Bothnian Sea,2,37,Finfish,32,NA,NA,31735.90809,1,32,NA,NA
2012,SE,helcom,Bothnian Sea,2,37,Finfish,30,NA,NA,31735.90809,1,30,NA,NA
2013,SE,helcom,Bothnian Sea,2,37,Finfish,33,NA,NA,31735.90809,1,33,NA,NA
2014,SE,helcom,Bothnian Sea,2,37,Finfish,28.5,1408.243678,156.270742,31735.90809,1,28.5,1408.243678,156.270742
2015,SE,helcom,Bothnian Sea,2,37,Finfish,0,NA,NA,31735.90809,1,0,NA,NA
2011,SE,helcom,Bothnian Bay,2,41,Finfish,295,NA,NA,17335.82956,1,295,NA,NA
2012,SE,helcom,Bothnian Bay,2,41,Finfish,275,NA,NA,17335.82956,1,275,NA,NA
2013,SE,helcom,Bothnian Bay,2,41,Finfish,190,NA,NA,17335.82956,1,190,NA,NA
2014,SE,helcom,Bothnian Bay,2,41,Finfish,210,10376.532368,1151.468624,17335.82956,1,210,10376.532368,1151.468624
2015,SE,helcom,Bothnian Bay,0,41,Finfish,NA,NA,NA,17335.82956,1,NA,NA,NA
2011,SE,helcom,Bothnian Bay,2,41,Finfish,0,0,0,17335.82956,1,0,0,0
2012,SE,helcom,Bothnian Bay,2,41,Finfish,25,NA,NA,17335.82956,1,25,NA,NA
2013,SE,helcom,Bothnian Bay,2,41,Finfish,25,NA,NA,17335.82956,1,25,NA,NA
2014,SE,helcom,Bothnian Bay,2,41,Finfish,25,1235.301472,137.079598,17335.82956,1,25,1235.301472,137.079598
2015,SE,helcom,Bothnian Bay,0,41,Finfish,NA,NA,NA,17335.82956,1,NA,NA,NA
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3800,440,28136.78846,0.9999999999999999,NA,3799.9999999999995,439.99999999999994
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3300,370,28136.78846,0.9999999999999999,NA,3299.9999999999995,369.99999999999994
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3900,420,28136.78846,0.9999999999999999,NA,3899.9999999999995,419.99999999999994
2014,FI,helcom,Bothnian Sea,2,38,Finfish,NA,4200,440,28136.78846,0.9999999999999999,NA,4199.999999999999,439.99999999999994
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,5600,610,28136.78846,0.9999999999999999,NA,5599.999999999999,609.9999999999999
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,830,110,12405.68538,1,NA,830,110
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,4500,620,12405.68538,1,NA,4500,620
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3900,410,12405.68538,1,NA,3900,410
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,4800,560,12405.68538,1,NA,4800,560
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,5200,520,12405.68538,1,NA,5200,520
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,990,160,12405.68538,1,NA,990,160
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,790,120,12405.68538,1,NA,790,120
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1200,150,12405.68538,1,NA,1200,150
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1100,140,12405.68538,1,NA,1100,140
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1000,130,12405.68538,1,NA,1000,130
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1600,220,12405.68538,1,NA,1600,220
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1100,170,12405.68538,1,NA,1100,170
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1700,210,12405.68538,1,NA,1700,210
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1600,200,12405.68538,1,NA,1600,200
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1400,180,12405.68538,1,NA,1400,180
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3800,410,12405.68538,1,NA,3800,410
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3900,420,12405.68538,1,NA,3900,420
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3800,400,12405.68538,1,NA,3800,400
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3800,390,12405.68538,1,NA,3800,390
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3700,380,12405.68538,1,NA,3700,380
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2900,330,12405.68538,1,NA,2900,330
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2800,280,12405.68538,1,NA,2800,280
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2600,270,12405.68538,1,NA,2600,270
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3100,330,12405.68538,1,NA,3100,330
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3200,250,12405.68538,1,NA,3200,250
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2014,FI,helcom,Bothnian Sea,2,38,Finfish,0,0,0,28136.78846,0.9999999999999999,0,0,0
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2014,FI,helcom,Archipelago Sea,2,36,Finfish,0,0,0,12405.68538,1,0,0,0
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2011,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2012,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2013,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2014,FI,helcom,Gulf of Finland,2,32,Finfish,0,0,0,9549.67733,1.0000000000000002,0,0,0
2015,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2011,FI,helcom,Gulf of Finland,2,32,Finfish,NA,2300,270,9549.67733,1.0000000000000002,NA,2300.0000000000005,270.00000000000006
2012,FI,helcom,Gulf of Finland,2,32,Finfish,NA,2400,280,9549.67733,1.0000000000000002,NA,2400.0000000000005,280.00000000000006
2013,FI,helcom,Gulf of Finland,2,32,Finfish,NA,3900,500,9549.67733,1.0000000000000002,NA,3900.000000000001,500.0000000000001
2014,FI,helcom,Gulf of Finland,2,32,Finfish,NA,3900,390,9549.67733,1.0000000000000002,NA,3900.000000000001,390.0000000000001
2015,FI,helcom,Gulf of Finland,2,32,Finfish,NA,4400,430,9549.67733,1.0000000000000002,NA,4400.000000000001,430.0000000000001
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2014,FI,helcom,Archipelago Sea,2,36,Finfish,0,0,0,12405.68538,1,0,0,0
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2011,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2012,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2013,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2014,FI,helcom,Gulf of Finland,2,32,Finfish,0,0,0,9549.67733,1.0000000000000002,0,0,0
2015,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,4000,460,12405.68538,1,NA,4000,460
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3600,390,12405.68538,1,NA,3600,390
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3100,330,12405.68538,1,NA,3100,330
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3100,330,12405.68538,1,NA,3100,330
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3500,300,12405.68538,1,NA,3500,300
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3100,430,12405.68538,1,NA,3100,430
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3500,370,12405.68538,1,NA,3500,370
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2800,280,12405.68538,1,NA,2800,280
2014,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2800,290,12405.68538,1,NA,2800,290
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,2600,260,12405.68538,1,NA,2600,260
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2014,FI,helcom,Archipelago Sea,2,36,Finfish,0,0,0,12405.68538,1,0,0,0
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2011,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2012,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2013,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2014,FI,helcom,Bothnian Bay,2,42,Finfish,0,0,0,14930.90472,1,0,0,0
2015,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2014,FI,helcom,Bothnian Sea,2,38,Finfish,0,0,0,28136.78846,0.9999999999999999,0,0,0
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2011,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2012,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2013,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2014,FI,helcom,Gulf of Finland,2,32,Finfish,0,0,0,9549.67733,1.0000000000000002,0,0,0
2015,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2014,FI,helcom,Bothnian Sea,2,38,Finfish,0,0,0,28136.78846,0.9999999999999999,0,0,0
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3100,330,28136.78846,0.9999999999999999,NA,3099.9999999999995,329.99999999999994
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3400,360,28136.78846,0.9999999999999999,NA,3399.9999999999995,359.99999999999994
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3300,350,28136.78846,0.9999999999999999,NA,3299.9999999999995,349.99999999999994
2014,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3100,320,28136.78846,0.9999999999999999,NA,3099.9999999999995,319.99999999999994
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,3100,310,28136.78846,0.9999999999999999,NA,3099.9999999999995,309.99999999999994
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2014,FI,helcom,Bothnian Sea,2,38,Finfish,0,0,0,28136.78846,0.9999999999999999,0,0,0
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2011,FI,helcom,Bothnian Bay,2,42,Finfish,NA,9,1,14930.90472,1,NA,9,1
2012,FI,helcom,Bothnian Bay,2,42,Finfish,NA,19,2,14930.90472,1,NA,19,2
2013,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2014,FI,helcom,Bothnian Bay,2,42,Finfish,0,0,0,14930.90472,1,0,0,0
2015,FI,helcom,Bothnian Bay,2,42,Finfish,NA,0,0,14930.90472,1,NA,0,0
2011,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3000,460,12405.68538,1,NA,3000,460
2012,FI,helcom,Archipelago Sea,2,36,Finfish,NA,3900,520,12405.68538,1,NA,3900,520
2013,FI,helcom,Archipelago Sea,2,36,Finfish,NA,1100,140,12405.68538,1,NA,1100,140
2014,FI,helcom,Archipelago Sea,2,36,Finfish,0,0,0,12405.68538,1,0,0,0
2015,FI,helcom,Archipelago Sea,2,36,Finfish,NA,0,0,12405.68538,1,NA,0,0
2011,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2012,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2013,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2014,FI,helcom,Bothnian Sea,2,38,Finfish,0,0,0,28136.78846,0.9999999999999999,0,0,0
2015,FI,helcom,Bothnian Sea,2,38,Finfish,NA,0,0,28136.78846,0.9999999999999999,NA,0,0
2011,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2012,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2013,FI,helcom,Gulf of Finland,2,32,Finfish,NA,0,0,9549.67733,1.0000000000000002,NA,0,0
2014,FI,helcom,Gulf of Finland,2,32,Finfish,0,0,0,9549.67733,1.0000000000000002,0,0,0
